index,duration,content,startOfParagraph,startTime,ID
2825,1520,here shown in fast motion.,False,527640,1445
2826,3936,"And three hours later, what we see at the bottom of the cage",False,529920,1445
2827,1200,is dead mosquitoes .,False,533880,1445
2828,1960,very dead mosquitoes.,False,536000,1445
2829,2016,"And I'm going to say, ladies and gentlemen,",False,538800,1445
2830,2000,we have swapped the cards with mosquitoes.,False,540840,1445
2831,3552,They don't kill us. We kill them.,False,542864,1445
2833,1200,"Now ,",True,555640,1445
2835,1520,"Maastricht, be prepared.",False,561160,1445
2836,1896,"Now, think of what we can do with this.",False,563400,1445
2837,2136,We can actually use this to contain outbreaks,False,565320,1445
2838,3080,"of mosquito-born diseases, of epidemics, right.",False,567480,1445
2839,2016,"And better still, imagine what would happen",False,571160,1445
2840,4200,"if, in a very large area, everyone would take these drugs, for just three weeks.",False,573200,1445
2841,1616,That would give us an opportunity,False,577920,1445
2842,2120,to actually eliminate malaria as a disease.,False,579560,1445
2843,3936,"So cheese, dogs and a pill to kill mosquitoes.",True,582360,1445
2844,2960,That's the kind of out-of-the-box science that I love doing .,False,586320,1445
2845,1976,"for the betterment of mankind,",False,590160,1445
2846,1616,"but especially for her,",False,592160,1445
2847,3896,so that she can grow up in a world without malaria.,False,593800,1445
2848,1216,Thank you.,True,597720,1445
3255,4980,The cry of the crowd. The roar of a lion.  The clash of metal.,True,6998,44216
3256,5035,Starting in 80 CE these sounds rang  through the stands of the Colosseum.,False,11978,44216
3257,1393,"On hundreds of days a year,",False,17013,44216
3258,4670,"over 50,000 residents of Rome and  visitors from across the Roman Empire",False,18406,44216
3259,5338,"would fill the stadiums’ four stories to  see gladiators duel, animals fight,",False,23076,44216
3260,2789,and chariots race around the arena.,False,28414,44216
3261,4379,"And for the grand finale,  water poured into the arena basin,",False,31203,44216
3262,3718,submerging the stage for the  greatest spectacle of all.,False,35582,44216
3263,2640,staged naval battles.,False,39300,44216
3264,4262,"The Romans’ epic, mock maritime  encounters, called naumachiae,",True,41940,44216
3265,3947,"started during Julius Caesar’s reign  in the first century BC,",False,46202,44216
3266,3624,over a hundred years before the  Colosseum was built.,False,50149,44216
3267,3005,They were held alongside other  aquatic spectacles,False,53773,44216
3268,3560,on natural and artificial bodies  of water around Rome,False,56778,44216
3269,2641,"up through Emperor Flavius Vespasian,",False,60338,44216
3270,4890,who began building the Colosseum in  70 CE on the site of a former lake.,False,62979,44216
3271,4274,"The Colosseum was intended to be a symbol  of Rome’s power in the ancient world,",False,67869,44216
3272,2709,and what better way to display that power,False,72143,44216
3273,5251,than a body of water that could drain  and refill at the Emperor’s command.,False,74852,44216
3274,5630,Vespasian’s son Flavius Titus fulfilled  his father’s dream in 80 CE,True,80103,44216
3275,3345,when he used war spoils to  finish the Colosseum–,False,85733,44216
3276,4507,"or as it was known at the time,  the Flavian Amphitheater.",False,89078,44216
3277,5516,"The grand opening was celebrated with 100  days of pageantry and gladiatorial games,",False,93585,44216
3278,3381,"setting the precedent for programming  that included parades,",False,99101,44216
3279,6434,"musical performances, public executions,  and of course, gladiatorial combat.",False,102482,44216
3280,3773,"Unlike the games in smaller amphitheaters  funded by wealthy Romans,",False,108916,44216
3281,4430,these lavish displays of Imperial power  were financed by the Emperor.,False,112689,44216
3282,3026,"Parades of exotic animals, theatrical  performances,",False,117119,44216
3283,3127,and the awe-inspiring naumachiae  were all designed,False,120145,44216
3284,2902,"to bolster faith in the god-like Emperor,",False,123272,44216
3285,3370,who would be declared a god  after his own death.,False,126174,44216
3286,4670,It’s still a mystery how engineers flooded the arena to create this aquatic effect.,True,129544,44216
3287,4610,Some historians believe a giant  aqueduct was diverted into the arena.,False,134217,44216
3288,4548,"Others think the system of chambers  and sluice gates used to drain the arena,",False,138827,44216
3289,2219,were also used to fill it.,False,143375,44216
3290,3079,These chambers could’ve been filled  with water prior to the event,False,145594,44216
3291,2188,and then opened to submerge the stage,False,148673,44216
3292,4930,"under more than a million gallons of  water, to create a depth of five feet.",False,150861,44216
3293,2066,"But even with all that water,",True,155793,44216
3294,4061,the Romans had to construct miniature  boats with special flat bottoms,False,157859,44216
3295,2606,that wouldn’t scrape the Colosseum floor.,False,161920,44216
3296,3115,"These boats ranged from 7 to 15  meters long,",False,164526,44216
3297,3699,and were built to look like vessels  from famous encounters.,False,167641,44216
3298,3954,"During a battle, dozens of these ships  would float around the arena,",False,171340,44216
3299,4970,crewed by gladiators dressed as the  opposing sides of the recreated battle.,False,175294,44216
3300,2268,"These warriors would duel across ships,",False,180264,44216
3301,3475,"boarding them, fighting, drowning,  and incapacitating their foes",False,182532,44216
3302,3940,until only one faction was left standing.,False,186007,44216
3303,4458,"Fortunately, not every watery display  told such a gruesome story.",True,189947,44216
3304,1299,"In some of these floodings,",False,194405,44216
3305,3986,a submerged stage allowed chariot  drivers to glide across the water,False,195704,44216
3306,4880,"as though they were Triton, making waves  as he piloted his chariot on the sea.",False,199690,44216
3307,4629,"Animals walked on water, myths were  re-enacted by condemned prisoners,",False,204570,44216
3308,4968,"and at night, nude synchronized swimmers  would perform by torchlight.",False,209199,44216
3309,3982,But the Colosseum’s aquatic  age didn’t last forever.,True,214167,44216
3310,4328,The naval battles proved so popular they  were given their own nearby lake,False,218149,44216
3311,3617,by Emperor Domitian in the early 90s CE.,False,222477,44216
3312,2741,"The larger lake proved even  better for naumachiae,",False,226094,44216
3313,3708,and the Colosseum soon gained a series  of underground animal cages,False,228835,44216
3314,3563,and trap doors that didn’t allow for  further flooding.,False,232543,44216
3315,1569,"But for a brief time,",False,236106,44216
3316,3399,the Flavian Emperors controlled the  tides of war and water,False,237675,44216
3317,2720,in a spectacular show of power.,False,241074,44216
3396,2682,Most people think,True,857,3694
3397,3759,that new technology or advanced technology can never start in Africa.,False,5469,3694
3398,3704,"Instead, they think that the best way to help the continent advance",False,10149,3694
3399,2572,is by providing aid or services,False,13877,3694
3400,2650,that the continent can't provide for itself.,False,16473,3694
3401,3329,So while we see advanced technology like robotics,False,19864,3694
3402,1343,and artificial intelligence,False,23217,3694
3403,2808,"growing exponentially in the developed world,",False,24584,3694
3404,1558,those same people are worried,False,27416,3694
3405,3107,that a technologically backward Africa is falling behind.,False,28998,3694
3406,2810,That attitude couldn't be more wrong.,False,33190,3694
3407,3420,I'm a robotics entrepreneur who's spent a lot of time here in Africa.,True,37585,3694
3408,4320,"And in 2014 we created Zipline,",False,41433,3694
3409,4105,which is a company that uses electric autonomous aircraft,False,45777,3694
3410,3652,to deliver medicine to hospitals and health centers on demand.,False,49906,3694
3411,4171,"Last year, we launched the world's first automated delivery system",False,53582,3694
3412,1682,operating at national scale.,False,57777,3694
3413,1234,And guess what.,False,59928,3694
3414,2375,"We did not do that in the US,",False,61692,3694
3415,1446,"we didn't do it in Japan,",False,64661,3694
3416,1505,and we didn't do it in Europe.,False,66131,3694
3417,3223,It was actually President Paul Kagame,False,68035,3694
3418,2792,and the Rwandan Ministry of Health,False,71282,3694
3419,3346,that made a big bet on the potential of this technology,False,74098,3694
3420,1680,and signed a commercial contract,False,77468,3694
3421,3934,to deliver a majority of the country's blood on demand.,False,79172,3694
3423,1951,"Yeah, they deserve the applause.",True,89395,3694
3424,1776,So why is blood important.,True,92780,3694
3425,3883,"Rwanda collects between 60- and 80,000 units of blood a year.",False,94580,3694
3426,2000,"So this is a product that when you need it,",False,98487,3694
3427,1613,"you really, really need it.",False,100511,3694
3428,2151,"But blood is also challenging,",False,102668,3694
3429,2664,"because it has a very short shelf life,",False,104843,3694
3430,2646,"there are lots of different storage requirements,",False,107531,3694
3431,2360,and it's really hard to predict the demand,False,110201,3694
3432,1922,for all of these different blood groups,False,112585,3694
3433,2250,before a patient actually needs something.,False,114531,3694
3434,2528,"But the cool thing is that using this technology,",False,117477,3694
3435,3532,Rwanda has been able to keep more blood centralized,False,120029,3694
3436,2711,and then provide it when a patient needs something,False,123585,3694
3437,4234,to any hospital or health center in an average of just 20 or 30 minutes.,False,126320,3694
3438,1807,Do you guys want to see how it works.,False,131032,3694
3439,1155, Yes.,True,132863,3694
3440,2919,"All right. Nobody believes me, so . better to show.",True,134042,3694
3441,1524,"This is our distribution center,",True,136985,3694
3442,3783,which is about 20 kilometers outside of Kigali.,False,138533,3694
3443,2948,"This actually used to be a cornfield nine months ago,",False,142340,3694
3444,1525,"and with the Rwandan government,",False,145312,3694
3445,2714,we leveled it and built this center in a couple weeks.,False,146861,3694
3446,2356,"So when a patient is having an emergency,",False,149599,3694
3447,3320,"a doctor or a nurse at that hospital can send us a WhatsApp,",False,151979,3694
3448,1641,telling us what they need.,False,155323,3694
3449,2765,And then our team will immediately spring into action.,False,156988,3694
3450,1678,"We pull the blood from our stock,",False,159777,3694
3451,3191,"which is delivered from the National Center for Blood Transfusion,",False,161479,3694
3452,1838,we scan the blood into our system,False,164694,3694
3453,3093,"so the Ministry of Health knows where the blood is going,",False,166556,3694
3454,2259,"and then we'll basically pack it into a Zip,",False,169673,3694
3455,2720,which is what we call these little autonomous airplanes,False,171956,3694
3456,1311,that run on batteries.,False,174700,3694
3457,2015,"And then once that Zip is ready to go,",False,176035,3694
3458,3207,we accelerate it from zero to 100 kilometers an hour,False,178074,3694
3459,1460,in about half of a second.,False,181305,3694
3460,1157, Whoa.,True,186711,3694
3461,2684,"And from the moment it leaves the end of the launcher,",True,187892,3694
3462,1376,it's completely autonomous.,False,190600,3694
3464,2379,This is our air traffic controller calling it in,True,194886,3694
3465,1842,to Kigali International Airport.,False,197289,3694
3466,1953,"And when the Zip arrives at the hospital,",False,199155,3694
3467,2724,it descends to about 30 feet and drops the package.,False,201132,3694
3468,3550,"We use a really simple paper parachute , simple things are best ,",False,203880,3694
3469,3049,that allows the package to come to the ground gently and reliably,False,207454,3694
3470,1525,in the same place every time.,False,210527,3694
3471,2334,"So it's just like ride sharing,",False,212425,3694
3472,3266,"the doctors get a text message one minute before we arrive, saying,",False,214783,3694
3473,1958,Walk outside and receive your delivery.,False,218073,3694
3475,1355,"And then ,",True,221146,3694
3477,3638,and then the doctors have what they need to save a patient's life.,True,229892,3694
3478,3817,"This is actually watching a delivery happen from our distribution center,",True,233554,3694
3479,2623,this vehicle is about 50 kilometers away.,False,237395,3694
3480,4031,We're able to watch the vehicle as it makes a delivery at a hospital,False,240042,3694
3481,1189,in real time.,False,244097,3694
3482,2230,You may have noticed there are pings,False,245310,3694
3483,2552,that are coming off of that vehicle on the screen.,False,247564,3694
3484,1777,Those pings are actually data packets,False,250140,3694
3485,2281,that we're getting over the cell phone networks.,False,251941,3694
3486,3186,"So these planes have SIM cards just like your cell phone does,",False,254246,3694
3487,2201,and they're communicating over the cell network,False,257456,3694
3488,2879,to tell us where they are and how they're doing at all times.,False,259681,3694
3489,2420,"Believe it or not, we actually buy family plans ,",False,262584,3694
3491,1356,"for this fleet of vehicles,",True,266062,3694
3492,2047,because that's how we get the best rates.,False,267442,3694
3494,1416,It's actually not a joke.,True,270620,3694
3496,3300,"So today, we're delivering about 20 percent",True,275700,3694
3497,2238,of the national blood supply of Rwanda,False,279024,3694
3498,1456,outside of Kigali.,False,281286,3694
3499,1674,"We serve about 12 hospitals,",False,283339,3694
3500,3512,and we're adding hospitals to that network at an accelerating rate.,False,285037,3694
3501,3002,"All of those hospitals only receive blood in this way,",False,288573,3694
3502,4231,and most of those hospitals actually place multiple orders every day.,False,291599,3694
3503,1196,"So the reason ,",True,297289,3694
3504,1526,"in all of health care logistics,",False,298509,3694
3505,3050,you're always trading off waste against access.,False,300059,3694
3506,4071,"So if you want to solve waste, you keep everything centralized.",False,303637,3694
3507,2990,"As a result, when patients are having emergencies,",False,307732,3694
3508,3090,sometimes they don't have the medical product they need.,False,310746,3694
3509,3479,"If you want to solve access, you stock a lot of medicine at the last mile,",False,313860,3694
3510,1521,"at hospitals or health centers,",False,317363,3694
3511,2164,and then patients have the medicine they need.,False,318908,3694
3512,2172,"But you end up throwing a lot of medicine out,",False,321096,3694
3513,1203,which is very expensive.,False,323292,3694
3514,2945,What's so amazing is that the Rwandan government has been able,False,324519,3694
3515,2471,to break this cycle permanently.,False,327488,3694
3516,3448,"Because doctors can get what they need instantly,",False,329983,3694
3517,2586,they actually stock less blood at the hospitals.,False,333455,3694
3518,3810,So although use of blood products has increased substantially,False,336818,3694
3519,1681,"at all the hospitals we serve,",False,340652,3694
3520,4061,"in the last nine months, zero units of blood have expired",False,342357,3694
3521,1785,at any of these hospitals.,False,346442,3694
3523,1845,That's an amazing result.,True,354666,3694
3524,3128,That's actually not been achieved by any other health care system,False,356535,3694
3525,1154,"on the planet,",False,359687,3694
3526,1590,and it happened here.,False,360865,3694
3527,4402,"But obviously, when we're talking about delivering medical products instantly,",False,363375,3694
3528,1838,the most important thing is patients.,False,367801,3694
3529,2259,Let me give you an example.,True,370267,3694
3530,3624,"A couple months ago, a 24-year-old mother came into one of the hospitals",False,372550,3694
3531,1168,"that we serve,",False,376198,3694
3532,1714,and she gave birth via C-section.,False,377390,3694
3533,2944,"But that led to complications, and she started to bleed.",False,379749,3694
3534,3892,"Luckily, the doctors had some blood of her blood type on hand",False,383366,3694
3535,2960,"that had been delivered via Zipline's routine service,",False,387282,3694
3536,3027,and so they transfused her with a couple units of blood.,False,390266,3694
3537,2660,But she bled out of those units in about 10 minutes.,False,393317,3694
3538,4306,"In this case, that mother's life is in grave danger ,",False,397199,3694
3539,2091,in any hospital in the world.,False,401529,3694
3540,2941,"But luckily, the doctors who were taking care of her",False,404952,3694
3541,2377,"immediately called our distribution center,",False,407917,3694
3542,2090,"they placed an emergency order,",False,410318,3694
3543,4412,and our team actually did emergency delivery after emergency delivery,False,412432,3694
3544,1698,after emergency delivery.,False,416868,3694
3545,2544,"They ended up sending seven units of red blood cells,",False,418590,3694
3546,1314,four units of plasma,False,421158,3694
3547,1325,and two units of platelets.,False,422496,3694
3548,2703,That's more blood than you have in your entire body.,False,423845,3694
3549,2054,"All of it was transfused into her,",False,427164,3694
3550,2159,"the doctors were able to stabilize her,",False,429242,3694
3551,2233,and she is healthy today.,False,431425,3694
3553,4872,"Since we launched, we've done about 400 emergency deliveries like that,",True,440645,3694
3554,3263,and there's a story like that one behind most of those emergencies.,False,445541,3694
3555,1839,Here are just a couple of the moms,False,448828,3694
3556,2145,who have received transfusions in this way,False,450691,3694
3557,1528,in the last couple months.,False,452860,3694
3558,4100,"We're always reminded. when we can help a doctor save a mom's life,",False,455132,3694
3559,2475,it's not just her life that you're saving.,False,459256,3694
3560,3091,That's also a baby boy or a baby girl,False,461755,3694
3561,2494,who has a mother while they're growing up.,False,464870,3694
3563,1247,But I want to be clear.,True,473507,3694
3564,2582,"postpartum hemorrhaging , it's not a Rwanda problem,",False,474778,3694
3565,1847,"it's not a developing-world problem ,",False,477384,3694
3566,1221,this is a global problem.,False,479255,3694
3567,2061,Maternal health is a challenge everywhere.,False,480500,3694
3568,2923,The main difference is that Rwanda was the first country,False,482585,3694
3569,3227,to use radical technology to do something about it.,False,485532,3694
3570,4304,And that's the reason this attitude of Africa being disrupted,False,488783,3694
3571,1913,or advanced technology not working here,False,493111,3694
3572,1178,or needing aid,False,495048,3694
3573,1385,is so totally wrong.,False,496250,3694
3574,2094,Africa can be the disrupter.,False,497659,3694
3575,5259,"These small, agile, developing economies can out-innovate large, rich ones.",False,500423,3694
3576,3880,And they can totally leapfrog over the absence of legacy infrastructure,False,505706,3694
3577,2098,to go straight to newer and better systems.,False,509610,3694
3578,1442,"In 2000,",True,512237,3694
3579,3816,if you had said that high-quality cellular networks were about to roll out,False,513703,3694
3580,1236,"across all of Africa,",False,517543,3694
3581,2666,people would have told you that you were crazy.,False,518803,3694
3582,2976,"And yet, no one anticipated",False,521493,3694
3583,4434,how fast those networks were going to connect and empower people.,False,524493,3694
3584,3926,"Today, 44 percent of the GDP of Kenya flows through M-Pesa,",False,528951,3694
3585,1673,their mobile payment platform.,False,532901,3694
3586,1308,"And not only that,",False,534598,3694
3587,3596,but our autonomous fleet of vehicles relies on that cellular network.,False,535930,3694
3588,3894,"Over the next few years as we start serving private health care facilities,",False,539550,3694
3589,2270,we'll also use that mobile payment platform,False,543468,3694
3590,1665,to collect fees for deliveries.,False,545762,3694
3591,3785,So innovation leads to more innovation leads to more innovation.,False,547965,3694
3592,1855,"And meanwhile,",False,551774,3694
3593,3006,most people who live in developed economies,False,553653,3694
3594,3770,"think that drone delivery is technologically impossible,",False,556683,3694
3595,3214,let alone happening at national scale in East Africa.,False,560477,3694
3596,3378,"And I do mean East Africa, not just Rwanda.",False,564335,3694
3597,2270,"On Thursday, just a couple days ago,",True,568483,3694
3598,2559,the Tanzanian Ministry of Health announced,False,570777,3694
3599,2732,that they are going to use this same technology,False,573360,3694
3600,3588,to provide instant delivery of a wide range of medical products,False,576116,3694
3601,3679,to 10 million of the hardest to reach people in the country.,False,579728,3694
3603,4214,It's actually going to be the largest autonomous system anywhere in the world.,True,590387,3694
3604,2099,"To give you a sense of what this looks like,",True,594625,3694
3605,2198,this is one of the first distribution centers.,False,596748,3694
3606,3554,"You can see a 75-kilometer service radius around the distribution center,",False,598970,3694
3607,3548,"and that allows us to serve hundreds of health facilities and hospitals,",False,602548,3694
3608,1266,"all of which are rural,",False,606120,3694
3609,1893,from that single distribution center.,False,607410,3694
3610,3036,"But to serve over 20 percent of the population of Tanzania,",False,609327,3694
3611,2459,we're going to need multiple distribution centers.,False,612387,3694
3612,1341,We'll actually need four.,False,614870,3694
3613,2037,"And from these distribution centers,",False,616235,3694
3614,5238,"we expect to be doing several hundred lifesaving deliveries every day,",False,618296,3694
3615,4239,"and this system will ultimately serve over 1,000 health facilities",False,623558,3694
3616,1850,and hospitals in the country.,False,627821,3694
3617,3095,"So yeah, East Africa is moving really fast.",False,629695,3694
3618,2784,"One thing that people, I think, often miss",True,635179,3694
3619,3232,is that these kinds of leaps generate compounding gains.,False,637987,3694
3620,4585,"For example, Rwanda, by investing in this infrastructure for health care,",False,641243,3694
3621,3885,now has an aerial logistics network that they can use,False,645852,3694
3622,3383,"to catalyze other parts of their economy,",False,649761,3694
3623,2062,like agriculture or e-commerce.,False,653168,3694
3624,1287,"Even more importantly,",False,655254,3694
3625,5292,100 percent of the teams we hire at these distribution centers are local.,False,656565,3694
3626,1680,"So here's our Rwandan team,",False,661881,3694
3627,3380,which is a group of extraordinary engineers and operators.,False,663585,3694
3628,5303,They run the world's only automated delivery system,False,667489,3694
3629,1633,operating at national scale.,False,672816,3694
3630,2203,They have been able to master something,False,675099,3694
3631,2873,that the largest technology companies in the world,False,677326,3694
3632,2008,have not yet been able to figure out.,False,680223,3694
3633,1597,So they are total heroes.,False,682679,3694
3635,1467,They're total heroes.,True,689015,3694
3636,4414,Our team's mission is to deliver basic access to medicine,True,690971,3694
3637,2089,"to all seven billion people on the planet,",False,695409,3694
3638,2239,no matter how hard it is to reach them.,False,697522,3694
3639,1955,"We often tell people about that mission,",False,699785,3694
3640,3119,"and they say, That's so generous of you, it's so philanthropic.",False,701764,3694
3641,1362,No.,False,704907,3694
3642,2030,Philanthropy has nothing to do with it.,False,706293,3694
3643,3614,"Because of the commercial contracts that we sign with ministries of health,",False,708347,3694
3644,3567,these networks are 100 percent sustainable and scalable.,False,711985,3694
3645,3563,And the reason we feel so strongly about correcting that misperception,False,716019,3694
3646,3055,is that entrepreneurship is the only force in human history,False,719606,3694
3647,2721,that has lifted millions of people out of poverty.,False,722685,3694
3649,3873,No amount of foreign aid is going to sustainably employ,True,729987,3694
3650,2951,250 million African youth.,False,733884,3694
3651,4468,And the jobs that these kids may have gotten 10 years ago,False,738734,3694
3652,1438,are largely being automated,False,743226,3694
3653,2457,or are being changed dramatically by technology.,False,744688,3694
3654,2162,"So they are looking for new skill sets,",False,747169,3694
3655,1568,new competitive advantages.,False,749355,3694
3656,1547,They're looking for start-ups.,False,750947,3694
3657,5696,So why aren't there more start-ups that are tackling these global problems,False,753097,3694
3658,3073,that are faced by billions of people in developing economies.,False,758817,3694
3659,3064,The reason is that investors and entrepreneurs are totally blind,False,762933,3694
3660,1278,to the opportunity.,False,766021,3694
3661,4353,"We think these problems are the domain of NGOs or governments,",False,767323,3694
3662,1538,not private companies.,False,771700,3694
3663,1856,That's what we have to change.,False,773262,3694
3664,2787,You may have noticed I left something out of the video,True,777693,3694
3665,1526,that I showed you.,False,780504,3694
3666,1845,I didn't show you how the planes land,False,782054,3694
3667,2549,when they get back to the distribution center.,False,783923,3694
3668,2680,"So, it might be obvious to you.",False,786496,3694
3669,1812,none of our planes have landing gear.,False,789200,3694
3670,2096,We also don't have runways where we operate.,False,791036,3694
3671,2210,So we have to be able to decelerate the plane,False,793156,3694
3672,3372,from about 100 kilometers an hour to zero in half of a second.,False,795390,3694
3673,1570,And the way we do that,False,798786,3694
3674,3748,"is we actually use a wire that tracks that plane as it comes in,",False,800380,3694
3675,1813,with centimeter-level accuracy.,False,804152,3694
3676,2111,"We snag the plane out of the sky,",False,805989,3694
3677,3508,and then we gently plop it onto an actively inflated cushion.,False,808124,3694
3678,2651,This is basically a combination of an aircraft carrier,False,812419,3694
3679,1168,and a bouncy castle.,False,815094,3694
3681,1434,So let me show you.,True,818063,3694
3684,3236,And it might be obvious to you why I wanted to end with this video.,True,834990,3694
3685,2207,I wanted to show you the kids and the teenagers,False,838250,3694
3686,2235,who line up on the fence every day.,False,840481,3694
3687,2686,They cheer every launch and every landing.,False,843509,3694
3690,2874,Sometimes I actually show up at the distribution center early,True,852436,3694
3691,1164,because I'm jet-lagged.,False,855334,3694
3692,2293,I'll show up an hour before we begin operation.,False,856522,3694
3693,2640,And there will be kids on the fence getting good seats.,False,858839,3694
3695,1526,"And you go up and you ask them,",True,862737,3694
3696,1819,What do you think about the planes.,False,864287,3694
3697,2129,"And they'll say, Oh, it's a sky ambulance.",False,866130,3694
3698,1151,So they get it.,False,869757,3694
3699,2031,"I mean, they get it more than most adults.",False,870932,3694
3700,1268,So I was asking earlier.,True,873917,3694
3701,5758,Who is going to be creating the disruptive technology companies of Africa,False,875209,3694
3702,1482,over the next decade.,False,880991,3694
3703,2529,"Ultimately, it's going to be up to these kids.",False,882987,3694
3704,3893,They are the engineers of Rwanda and Africa.,False,886694,3694
3705,2688,They are the engineers of our shared future.,False,890997,3694
3706,3758,But the only way they can build that future is if we realize,False,895326,3694
3707,3483,"that world-changing companies can scale in Africa,",False,899108,3694
3708,3627,and that disruptive technology can start here first.,False,902615,3694
3709,1151,Thanks.,True,906822,3694
3711,5150,"We have historical records that allow us to know how the ancient Greeks dressed,",True,1006,2510
3712,1254,"how they lived,",False,6180,2510
3713,1522,how they fought .,False,7458,2510
3714,1524,but how did they think.,False,9004,2510
3715,4440,"One natural idea is that the deepest aspects of human thought ,",True,11432,2510
3716,1872,"our ability to imagine,",False,15896,2510
3717,1397,"to be conscious,",False,17792,2510
3718,1231,"to dream ,",False,19213,2510
3719,1619,have always been the same.,False,20468,2510
3720,1499,Another possibility,False,22872,2510
3721,3723,is that the social transformations that have shaped our culture,False,24395,2510
3722,3785,may have also changed the structural columns of human thought.,False,28142,2510
3723,2524,We may all have different opinions about this.,True,32911,2510
3724,2717,"Actually, it's a long-standing philosophical debate.",False,35459,2510
3725,2727,But is this question even amenable to science.,False,38644,2510
3726,2506,Here I'd like to propose,True,42834,2510
3727,4772,that in the same way we can reconstruct how the ancient Greek cities looked,False,45364,2510
3728,2388,"just based on a few bricks,",False,50160,2510
3729,4126,"that the writings of a culture are the archaeological records,",False,52572,2510
3730,2143,"the fossils, of human thought.",False,56722,2510
3731,1174,"And in fact,",True,59905,2510
3732,2206,doing some form of psychological analysis,False,61103,2510
3733,3544,"of some of the most ancient books of human culture,",False,63333,2510
3734,5955,Julian Jaynes came up in the '70s with a very wild and radical hypothesis.,False,66901,2510
3735,2413,"that only 3,000 years ago,",False,72880,2510
3736,4888,humans were what today we would call schizophrenics.,False,75317,2510
3737,1508,And he made this claim,False,81753,2510
3738,3301,based on the fact that the first humans described in these books,False,83285,2510
3739,1904,"behaved consistently,",False,86610,2510
3740,3016,"in different traditions and in different places of the world,",False,88538,2510
3741,3532,as if they were hearing and obeying voices,False,91578,2510
3742,3040,"that they perceived as coming from the Gods,",False,95134,2510
3743,1198,or from the muses .,False,98198,2510
3744,2769,what today we would call hallucinations.,False,100063,2510
3745,2626,"And only then, as time went on,",False,103888,2510
3746,3651,"they began to recognize that they were the creators,",False,106538,2510
3747,2515,the owners of these inner voices.,False,110213,2510
3748,2715,"And with this, they gained introspection.",False,113316,2510
3749,2483,the ability to think about their own thoughts.,False,116055,2510
3750,3397,"So Jaynes's theory is that consciousness,",True,119785,2510
3751,3166,"at least in the way we perceive it today,",False,123206,2510
3752,3540,"where we feel that we are the pilots of our own existence ,",False,126396,2510
3753,2737,is a quite recent cultural development.,False,129960,2510
3754,1786,"And this theory is quite spectacular,",False,133456,2510
3755,1433,but it has an obvious problem,False,135266,2510
3756,3992,which is that it's built on just a few and very specific examples.,False,136723,2510
3757,1763,So the question is whether the theory,False,141085,2510
3758,4751,"that introspection built up in human history only about 3,000 years ago",False,142872,2510
3759,2984,can be examined in a quantitative and objective manner.,False,147647,2510
3760,3563,And the problem of how to go about this is quite obvious.,True,151543,2510
3761,3460,"It's not like Plato woke up one day and then he wrote,",False,155130,2510
3762,1659,"Hello, I'm Plato,",False,158614,2510
3763,2889,"and as of today, I have a fully introspective consciousness.",False,160297,2510
3765,3333,And this tells us actually what is the essence of the problem.,True,165527,2510
3766,4055,We need to find the emergence of a concept that's never said.,False,169467,2510
3767,4310,The word introspection does not appear a single time,False,174434,2510
3768,1919,in the books we want to analyze.,False,178768,2510
3769,4087,So our way to solve this is to build the space of words.,True,181728,2510
3770,3287,This is a huge space that contains all words,False,186571,2510
3771,2802,in such a way that the distance between any two of them,False,189882,2510
3772,2883,is indicative of how closely related they are.,False,192708,2510
3773,1151,"So for instance,",False,196460,2510
3774,2897,"you want the words dog and cat to be very close together,",False,197635,2510
3775,3831,but the words grapefruit and logarithm to be very far away.,False,200556,2510
3776,3896,And this has to be true for any two words within the space.,False,204809,2510
3777,3341,And there are different ways that we can construct the space of words.,True,209626,2510
3778,1643,"One is just asking the experts,",False,212991,2510
3779,1896,a bit like we do with dictionaries.,False,214658,2510
3780,1428,Another possibility,False,216896,2510
3781,3715,"is following the simple assumption that when two words are related,",False,218348,2510
3782,2349,"they tend to appear in the same sentences,",False,222087,2510
3783,1453,"in the same paragraphs,",False,224460,2510
3784,1770,"in the same documents,",False,225937,2510
3785,3182,more often than would be expected just by pure chance.,False,227731,2510
3786,2050,"And this simple hypothesis,",False,232231,2510
3787,1306,"this simple method,",False,234305,2510
3788,1607,with some computational tricks,False,235635,2510
3789,1389,that have to do with the fact,False,237266,2510
3790,3064,"that this is a very complex and high-dimensional space,",False,238679,2510
3791,1665,turns out to be quite effective.,False,241767,2510
3792,2802,"And just to give you a flavor of how well this works,",True,244155,2510
3793,3912,this is the result we get when we analyze this for some familiar words.,False,246981,2510
3794,1185,And you can see first,False,251607,2510
3795,3278,that words automatically organize into semantic neighborhoods.,False,252816,2510
3796,2217,"So you get the fruits, the body parts,",False,256118,2510
3797,2425,"the computer parts, the scientific terms and so on.",False,258359,2510
3798,4222,The algorithm also identifies that we organize concepts in a hierarchy.,True,261119,2510
3799,1151,"So for instance,",False,265852,2510
3800,3597,you can see that the scientific terms break down into two subcategories,False,267027,2510
3801,2100,of the astronomic and the physics terms.,False,270648,2510
3802,2246,And then there are very fine things.,False,273338,2510
3803,1905,"For instance, the word astronomy,",False,275608,2510
3804,1815,"which seems a bit bizarre where it is,",False,277537,2510
3805,2048,"is actually exactly where it should be,",False,279376,2510
3806,1595,"between what it is,",False,281448,2510
3807,1270,"an actual science,",False,283067,2510
3808,1536,"and between what it describes,",False,284361,2510
