level_0,index,duration,content,startOfParagraph,startTime,ID
2591,2631,2363,که واقعا به آن اعتقاد نداری.,False,880086,2580
2592,2632,1230,پس این کار را نکن.,False,883362,2580
2593,2633,2642,کار سخت تر، جالبتر را بکن،,False,885046,2580
2594,2634,4048,یعنی نوعی از زندگی را بساز، که کاری که واقعا هر روز می‌کنی،,False,887712,2580
2595,2635,3678,افرادی که بیشترین عشقت، استعدادت و انرژیت را به آنها می‌دهی،,False,891784,2580
2596,2636,3010,با آنچه واقعا به آن اعتقاد داری  هماهنگ باشند.,False,895486,2580
2597,2637,3405,این چیزی مادی مثل پول درآوردن نیست،,False,899010,2580
2598,2638,1969,ادای احترامی به نیاکانت است.,False,902439,2580
2599,2639,3611,این مبارزه‌ای زیباست.,False,904432,2580
2600,2640,1191,متشکرم.,True,908861,2580
2601,2642,6454,وز وز پشه,True,527,1445
2602,2643,3025,تق,True,10009,1445
2603,2644,2983,گرفتمش,True,13034,1445
2604,2645,3724,پشه ها، ازشون متنفرم.,True,16017,1445
2605,2646,1768,شما چطور.,False,19741,1445
2606,2647,3091,اون وز وز لعنتی شبانه کنار گوشتون,False,21509,1445
2607,2648,2371,که دیوانه‌تون میکنه,False,24600,1445
2608,2649,2214,می‌دونید که می‌خواهد یه سوزن به پوست شما فرو کنه,False,26971,1445
2609,2650,4086,و خونتون رو بمکه. افتضاحه، مگه نه.,False,29185,1445
2610,2651,3381,ولی راجع به پشه ها فقط یه چیز خوب هست,False,33271,1445
2611,2652,2380,اونم اینکه,False,36652,1445
2612,2653,2711,وقتی اونها شبانه توی اتاق پرواز میکنند,False,39032,1445
2613,2654,3105,بیشتر مایلند که زنم رو نیش بزنند,False,41743,1445
2614,2655,1209,جالبه. نه.,True,44848,1445
2615,2656,4606,چرا اون بیش از من گزیده میشه.,False,46057,1445
2616,2657,4192,و جواب بوی اونه، بوی بدنش,False,50663,1445
2617,2658,2650,و بخاطر تفاوت بو و یا ترکیبات شیمیایی تولید شده,False,54855,1445
2618,2659,4477,روی سطح پوستمون که ممکنه پشه ها رو دفع یا جذب کنه،,False,57505,1445
2619,2660,3432,بعضی از ما جالبتریم تا بقیه,False,61982,1445
2620,2661,3230,پس زن من خوشبو تر از منه یا اینکه,False,65414,1445
2621,2662,2786,من بد بو تر از او هستم,False,68644,1445
2622,2663,3581,در هر دو صورت، پشه ها با بو کشیدن,True,71430,1445
2623,2664,2735,ما رو توی تاریکی پیدا می‌کنند,False,75011,1445
2624,2665,2710,در طول دوره ی دکترا، من مایل بودم بدونم دقیقا,False,77746,1445
2625,2666,2756,چه ترکیب شیمیایی از پوست مورد استفاده پشه هاست,False,80456,1445
2626,2667,3781,و اینکه پشه مالاریا ی آفریقایی از چه طیفی از ترکیبات استفاده می‌کنه,False,83212,1445
2627,2668,3568,و ما رو تو شب رصد می‌کنه,False,86993,1445
2628,2669,3027,البته که کار ساده ای نبود,False,90561,1445
2629,2670,3105,بنابراین ما تست های مختلفی رو طراحی کردیم,False,93588,1445
2630,2671,2868,چرا این تست ها رو طراحی کردیم.,False,96693,1445
2631,2672,3353,چون نیمی از جمیعت کره زمین در خطرند,False,99561,1445
2632,2673,3206,از تماس با بیماریهای کشنده ای مثل مالاریا,False,102914,1445
2633,2674,2702,تنها به خاطر نیش یک پشه,False,106120,1445
2634,2675,2367,هر ۳۰ ثانیه در زمین,False,108822,1445
2635,2676,3671,یک کودک از مالاریا تلف میشه، پل لوی امروز صبح,False,111189,1445
2636,2677,3847,از استعاره ی سقوط بوینگ ۷۲۷ توی امریکا استفاده کرد,False,114860,1445
2637,2678,5581,با این حساب در آفریقا هر روز,False,118707,1445
2638,2679,2801,هفت تا جمبو جت ۷۴۷ سقوط می‌کنه.,False,124288,1445
2639,2680,3241,ولی اگه ما بتونیم این پشه ها رو به سمت تله هدایت کنیم,False,127089,1445
2640,2681,3701,و با بوی خودمون فریبشون بدیم،,False,130330,1445
2641,2682,1830,شاید بتونیم که از سرایت بیماری پیشگیری کنیم,False,134031,1445
2642,2683,2248,حل این مساله کار چندان ساده ای نبود,True,135861,1445
2643,2684,3237,چون پوست ما صد ها ماده شیمیایی تولید می‌کنه,False,138109,1445
2644,2685,2417,خوب، ما چند تا آزمایش جالب انجام دادیم,False,141346,1445
2645,2686,3792,که بتونیم این پازل رو حل کنیم,False,143763,1445
2646,2687,3363,اول اینکه، ما مشاهده کردیم که گونه های مختف پشه,True,147555,1445
2647,2688,3848,جاهای مختلفی از بدن رو نیش می‌زنند، عجیبه نه.,False,150918,1445
2648,2689,1619,در مرحله بعدی ما تستی طراحی کردیم,False,154766,1445
2649,2690,3612,و یک داوطلب برهنه رو توی یک قفس بزرگ گذاشتیم,False,156385,1445
2650,2691,3139,و پشه ها رو توی قفس رها کردیم,False,159997,1445
2651,2692,3319,که مشاهده کنیم کجای بدن او رو می‌گزند,False,163136,1445
2652,2693,2599,و تفاوت های جالبی پیدا کردیم,False,166455,1445
2653,2694,2363,در سمت چپ گزیدگی‌هایی رو می‌بینید,False,169054,1445
2654,2695,2925,توسط مالاریای هلندی روی بدن شخص,False,171417,1445
2655,2696,3028,که خیلی دوست داره صورت رو نیش بزنه,False,174342,1445
2656,2697,2462,برعکس مالاریای آفریقاای,False,177370,1445
2657,2698,5805,که بیشتر پا و قوزک رو میگزه,False,179832,1445
2658,2699,2465,و البته این چیزی بود که ما باید میدونستیم,False,185637,1445
2659,2700,4472,چون بهش میگن پشه فهمیدید.  [ایهام],False,188102,1445
2660,2701,3107,اینجوریه ,False,192574,1445
2661,2702,5653,بنابراین ما روی بوی پا متمرکز شدیم,True,195681,1445
2662,2703,1572,روی بوی پای آدم,False,201334,1445
2663,2704,3702,تا جایی که رسیدیم به یک جمله قابل توجه توی یه متن,False,202906,1445
2664,2705,3658,که می‌گفت بوی پنیر از بوی پا بدتره,False,206608,1445
2665,2706,4082,فکرشو بکنید,False,210266,1445
2666,2707,2259,این شد تست بعدی رو راه انداختیم,False,214348,1445
2667,2708,4379,یه تیکه کوچک از پنیر لیمبرگر,False,216607,1445
2668,2709,2672,که خیلی بد بو تر از بوی پاست,False,220986,1445
2669,2710,2497,برای کشوندن مالاریاهای آفریقا,False,223658,1445
2670,2711,2732,و می‌دونین چی شد. جواب داد,False,226155,1445
2671,2712,5335,در واقع، خیلی هم خوب جواب داد و حالا ما یه ترکیب مصنوعی داریم,False,228887,1445
2672,2713,4514,از بوی پنیر لیمبرگر که در تانزانیا از اون استفاده می‌کنیم,False,234222,1445
2673,2714,2112,و ثابت شده که دو تا سه برابر,False,238736,1445
2674,2715,3882,برای پشه ها جذاب تر از انسانه,False,240848,1445
2675,2716,3521,مردم لیمبرگر، به پنیرهاتون افتخار کنید.,False,244730,1445
2676,2717,3197,اونها به جنگ مالاریا رفته اند.,False,248251,1445
2677,2719,2934,پنیره، همین الان دیدید.,False,258244,1445
2678,2720,3179,داستان دوم هم جالبه,True,261178,1445
2679,2721,3615,راجع به بهترین دوست آدمها، در مورد سگها,False,264357,1445
2680,2722,993,و نشونتون میدم که چه جوری,False,267972,1445
2681,2723,3137,از سگها برای مبارزه با مالاریا استفاده کردیم,False,268965,1445
2682,2724,3668,یکی از بهترین راههای مبارزه با مالاریا,False,272102,1445
2683,2725,2955,اینه که معطل نشیم که رشد کنند,False,275770,1445
2684,2726,3087,و نیش بزنند و بیماری رو منتقل کنند,False,278725,1445
2685,2727,3903,بهتر اینه که همون موقع که لارو مالاریا رو توی آب از بین ببریم,False,281812,1445
2686,2728,4725,چرا. چون آنها مثل CIA هستند,False,285715,1445
2687,2729,4152,توی آب، اونها کاملا متمرکزند,False,290440,1445
2688,2730,2682,همشون با هم، کاملا ساکن,False,294592,1445
2689,2731,3168,نمیتونند فرار کنند یا پرواز کنند,False,297274,1445
2690,2732,3457,و دم دست هستند، می‌تونید برید تو آب و,False,300442,1445
2691,2733,4259,همون جا نابودشون کنید، درست نمیگم.,False,303899,1445
2692,2734,3872,مشکل اینجاست که,True,308158,1445
2693,2735,3161,این آبهای پر از لارو,False,312030,1445
2694,2736,2723,توی مکان های مختلفی پراکنده اند,False,315191,1445
2695,2737,2908,نمیشه به راحتی این زیستگاه ها رو پیدا,False,317914,1445
2696,2738,3978,و آفت کشی کرد,False,320822,1445
2697,2739,2531,سال گذشته خیلی فکر کردیم,False,324800,1445
2698,2740,3375,که این مشکل رو حل کنیم، تا وقتی متوجه شدیم,False,327331,1445
2699,2741,3263,که لارو مالاریا هم مثل ما,False,330706,1445
2700,2742,4511,بوی مخصوصی داره,False,333969,1445
2701,2743,2093,پس ما یه تست عجیب دیگه طراحی کردیم,True,338480,1445
2702,2744,2072,این لارو های کوچک رو جمع کردیم,False,340573,1445
2703,2745,4366,گذاشتیم توی یه تیکه لباس و بعد یه کار جالب کردیم,False,342645,1445
2704,2746,2393,اینجا ما یه تیرک داریم با چهار سوراخ,False,347011,1445
2705,2747,2803,و توی سوراخ سمت چپ، بوی این لاروها رو گذاشتیم,False,349404,1445
2706,2748,1075,- خوب، خیلی تنده -,False,352207,1445
2707,2749,2444,دیدیم که این سگ که اسمش تویده و نژادش بردر کلی یه,False,353282,1445
2708,2750,2915,این سوراخ ها رو چک میکنه و اون رو پیدا میکنه,False,355726,1445
2709,2751,2497,برمی‌گرده و دوباره همه سوراخها رو دوباره کنترل میکنه,False,358641,1445
2710,2752,1483,ولی باز سر سوراخ اولی میره,False,361138,1445
2711,2753,2657,و حالا گیر داده به اون بو,False,362621,1445
2712,2754,2230,این یعنی اینکه دیگه ما می‌تونیم ازش استفاده کنیم,False,365278,1445
2713,2755,2328,با این یابنده ها بهتر می‌تونیم,False,367508,1445
2714,2756,2384,زیستگاه مالاریا رو پیدا کنیم,False,369836,1445
2715,2757,2869,و بنابراین می‌تونیم با شدت عمل بیشتری با مالاریا برخورد کنیم,False,372220,1445
2716,2758,3714,این خانم الن وندر ویپ ه و یکی از بهترین تربیت کننده های سگ در دنیاست,False,375089,1445
2717,2759,2875,و باور داره که میشه خیلی بیشتر جلو رفت,False,378803,1445
2718,2760,3718,چون ما میدونیم افرادی که ناقل انگل مالاریا هستند,False,381678,1445
2719,2761,2976,بوی متفاوتی نسبت به افراد عادی دارند,False,385396,1445
2720,2762,2306,بنابرین او اعتقاد داره می‌تونیم سگ هایی تربیت کنیم,False,388372,1445
2721,2763,3690,که افراد ناقل رو شناسایی کنند,False,390678,1445
2722,2764,2183,یعنی بین جمعیتی که مالاریا,False,394368,1445
2723,2765,3893,رو به کاهشه، این سگها می‌تونند,False,396551,1445
2724,2766,1579,افراد معدودی رو که هنوز ناقل هستند پیدا کنند,False,400444,1445
2725,2767,4239,میتونیم این افراد رو با داروهای ضد مالاریا درمان کنیم و از شر مالاریا خلاصشون کنیم,False,402023,1445
2726,2768,3508,بهترین دوست انسان در مبارزه علیه مالاریا.,False,406262,1445
2727,2769,3038,داستان سوم من حتی جالبتر از اینه,True,409770,1445
2728,2770,4849,و باید بگم تا امروز هرگز به صورت عمومی ارایه نشده,False,412808,1445
2729,2771,2070,اره,False,417657,1445
2730,2772,3206,داستان عجیبیه، اما معتقدم میتونه بهترین و,False,419727,1445
2731,2773,3319,آخرین نبرد علیه مالاریا باشه,False,422933,1445
2732,2774,3174,واقعیت اینه که حالا بعضی بهم میگن که,False,426252,1445
2733,2775,3062,از گزیده شدن خوششون میاد,False,429426,1445
2734,2776,2708,سوال اینجاست که چه چیزی,False,432488,1445
2735,2777,2610,عامل این لذته.,False,435196,1445
2736,2778,1260,و جواب,False,437806,1445
2737,2779,4117,همین جا تو جیبم دارمش,False,439066,1445
2738,2780,2710,اگه پیداش کنم,False,443183,1445
2739,2781,3346,ایناهاش، یه قرص، یه قرص ساده,False,445893,1445
2740,2782,2882,و من با آب میخورمش,False,449239,1445
2741,2783,4275,معجزه میکنه,False,452121,1445
2742,2784,1673,ممنون,False,456396,1445
2743,2786,4016,حالا بزارین نشونتون بدم که چطور کار می‌کنه,True,464029,1445
2744,2787,3017,اینجا توی این جعبه یه قفس هست,False,468045,1445
2745,2788,4794,با چند صد,False,471062,1445
2746,2789,4467,پشه ماده گرسنه,False,475856,1445
2747,2790,3888,که میخوام ولشون کنم ,False,480323,1445
2748,2791,3120,شوخی کردم، شوخی کردم,False,484211,1445
2749,2792,2892,چیزی که میخواهم نشونتون بدم اینه که آرنجم رو میکنم داخل این,False,487331,1445
2750,2793,2715,و میبیند که چقدر سریع منو می‌گزند,False,490223,1445
2751,2794,1997,شروع می‌کنم,False,492938,1445
2752,2795,3422,نگران نباشید، همیشه تو آزمایشگاه اینکار رو می‌کنم,False,494935,1445
2753,2796,3802,خیلی خوب,False,498357,1445
2754,2797,5043,حالا توی این ویدیو,False,502159,1445
2755,2798,1368,دقیقا همین رو نشونتون میدم,False,507202,1445
2756,2799,2759,با این تفاوت که چیزی که توی این ویدیو می‌بیند,False,508570,1445
2757,2800,3566,یک ساعت بعد از خوردن قرص بوده,False,511329,1445
2758,2801,4724,نگاه کنید، - کار نمیکنه ، خیلی خوب. متاسفم-,False,514895,1445
2759,2802,2399,دستم رو داخل می‌کنم. و بهشون یه وعده خون حسابی میدم,False,519619,1445
2760,2803,2268,دستم رو تکون میدم و اونها رو در طول زمان رصد میکنیم,False,522018,1445
2761,2804,3017,و می‌بینیم که این پشه ها چقدر بی حال شدند,False,524286,1445
2762,2805,2159,اینجا با حرکت تند نشونتون میدم,False,527303,1445
2763,2806,3364,و سه ساعت بعد چیزی که این پایین میبینیم.,False,529462,1445
2764,2807,3084,پشه های مرده,False,532826,1445
2765,2808,4331,کاملا مرده، و خانوم ها و آقایان بهتون میگم که,False,535910,1445
2766,2809,1865,ما بازی رو عوض کردیم,False,540241,1445
2767,2810,4720,اونها ما رو نمیکشند، ما اونها رو میکشیم,False,542106,1445
2768,2812,6084,حالا -  -,True,554983,1445
2769,2813,1838,ماستریخت آماده باش ,False,561067,1445
2770,2814,2126,فکر کنید چه کار می‌تونیم با این بکنیم,False,562905,1445
2771,2815,2198,میتونیم از شیوع بیماریهایی که مرتبط با پشه ها هستند جلوگیری کنیم,False,565031,1445
2772,2816,3386,از اپیدمی ها، درسته.,False,567229,1445
2773,2817,2017,و حتی اینکه چی میشه اگه,False,570615,1445
2774,2818,3059,در یه منطقه بزرگ هر کسی برای سه هفته,False,572632,1445
2775,2819,2261,از این قرص ها مصرف کنه,False,575691,1445
2776,2820,2408,این بهمون این شانس رو میده که,False,577952,1445
2777,2821,1610,مالاریا رو ریشه کن کنیم,False,580360,1445
2778,2822,4094,پس پنیر، سگها و قرص هایی که پشه ها رو می‌کشند,True,581970,1445
2779,2823,3638,چیزی که بهش میگن دانش ابتکاری و من اینکار رو دوست دارم,False,586064,1445
2780,2824,2505,برای بهبود نسل بشر,False,589702,1445
2781,2825,2801,و مخصوصا برای او که دنیایی عاری از مالاریا,False,592207,1445
2782,2826,4800,بزرگ شود. ممنونم ,False,595008,1445
3185,3232,4590,خروش جمعیت. غرش شیر. صدای چکاچاک برخورد شمشیرهای فلزی.,True,6998,44216
3186,3233,4655,در ۸۰ میلادی این صداها از سکوهای کولوسئوم به گوش می‌رسید.,False,11978,44216
3187,3234,1393,صدها روز از سال،,False,17013,44216
3188,3235,4670,بیش از ۵۰.۰۰۰ ساکنین رُمی و بازدیدکنندگان از سرتاسر امپراطوری روم،,False,18406,44216
3189,3236,5338,این استادیوم چهار طبقه را برای دیدن دوئل گلادیاتور، مبارزه با حیوانات،,False,23076,44216
3190,3237,2789,و مسابقه‌های ارابه‌رانی پیرامون صحنه نبرد را پر‌می‌کردند.,False,28414,44216
3191,3238,4379,و برای عظمتِ مسابقات نهایی، در گودی صحنه نبرد آب می‌ریختند،,False,31203,44216
3192,3239,3618,و به خاطر بهترین چشم‌انداز نمایش برای همه، صحنه را غوطه ور می‌کرند.,False,35582,44216
3193,3240,1890,نبردهای دریایی را به صحنه می‌آوردند.,False,39300,44216
3194,3241,4262,حماسه رومیان، نبردهای ساختگی دریایی با نام ناماکیا،,True,41940,44216
3195,3242,3947,طی دوران سلطنت ژولیوس سزار در قرن اول پیش از میلاد،,False,46202,44216
3196,3243,3184,بیش از صد سال پیش از آن‌که کولوسئوم ساخته شود، آغاز شد.,False,50149,44216
3197,3244,3005,آنها در کنار سایر نمایش‌های آبی,False,53773,44216
3198,3245,3320,درپهنه‌های آبی طبیعی و مصنوعی پیرامون شهر رم,False,56778,44216
3199,3246,2641,از طریق امپراطور فلاویوس وسپسیان،,False,60338,44216
3200,3247,4690,کسی که ساخت کولوسئوم را در ۷۰ میلادی در محل دریاچه‌ای خشک‌شده آغاز کرد.,False,62979,44216
3201,3248,4274,در نظر گرفته شده بود که کولوسئوم، نماد قدرت روم در دنیای باستان شود،,False,67869,44216
3202,3249,2709,و چه راهی بهتری برای نشان دادن آن قدرت,False,72143,44216
3203,3250,4841,بیشتر از پهنه آبی که می‌توانست به دستور امپراطور پر و خالی شود.,False,74852,44216
3204,3251,5630,پسر وسپاسیانوس، تیتوس فلاویوس، در سال ۸۰ میلادی، به رویای پدرش,True,80103,44216
3205,3252,3345,هنگامی که از غنیمت جنگی برای تکمیل کولوسئوم استفاده کرد،,False,85733,44216
3206,3253,4507,یا همان طور که در آن زمان مشهور شد، آمفی‌تئاتر فلاویوس، جامه عمل پوشاند.,False,89078,44216
3207,3254,5106,افتتاحیه بزرگ با ۱۰۰ روز نمایش باشکوه و رقابت‌های گلادیاتوری بود،,False,93585,44216
3208,3255,3381,سنت و سابقه‌ای جهت برنامه‌ریزی شامل نمایش‌های عمومی رژه‌ها،,False,99101,44216
3209,3256,5984,اجرای موسیقی، اعدام‌های عمومی و البته مبارزه گلادیاتورها، تنظیم کرد.,False,102482,44216
3210,3257,3773,بر خلاف بازی‌های آمفی‌تاترهای کوچک‌تر که توسط رومیان ثروتمند تامین شده‌بود،,False,108916,44216
3211,3258,4180,این نمایش‌های پرهزینه از قدرت امپراطوری، از سوی امپراطور تامین می‌شدند.,False,112689,44216
3212,3259,3026,رژه و نمایش عمومی حیوانات نادر، نمایش تئاتر،,False,117119,44216
3213,3260,3127,ومسابقات الهامبخش و هیجان‌انگیزناماکیا ,False,120145,44216
3214,3261,2902,همگی جهتِ تقویت ایمانی خداگونه به امپراطور،,False,123272,44216
3215,3262,3000,که پس از مرگ خود به عنوان خدا اعلام می‌شدند، طراحی می‌شدند.,False,126174,44216
3216,3263,4820,هنوزهم معماست که چطور مهندسین صحنه نبرد را برای ایجاد جنین تاثیر آبی، غرقاب می‌کردند.,True,129394,44216
3217,3264,4340,برخی از مورخان معتقدند که یک کانال بزرگ به صحنه نبرد کشیده می‌شده.,False,134217,44216
3218,3265,4218,برخی دیگر فکر می‌کنند از سیستم مداخل ورودی اتاقکها و دریچه تخلیه که برای خالی کردن آب,False,138827,44216
3219,3266,2729,صحنه استفاده می‌شده نیز برای پر کردنِ آن هم استفاده می‌شد.,False,143045,44216
3220,3267,2899,این اتاقک‌ها پیش ازمسابقه با آب پر می‌شد,False,145774,44216
3221,3268,2188,و سپس باز می‌شدند تا صحنه را زیر آب ببرند,False,148673,44216
3222,3269,4930,با بیش از ۲۲۷۳۰ مترمکعب آب  برای ایجاد عمقی به اندازه ۱.۵متر,False,150861,44216
3223,3270,2066,اما باز هم با این‌همه آب،,False,155793,44216
3224,3271,4061,رومی‌ها باید قایق‌های کوچک و مینیاتوری می‌ساختند,False,157859,44216
3225,3272,2606,که کف کولوسئوم را نخراشد،,False,161920,44216
3226,3273,3115,این قایق‌ها از ۷ تا ۱۵ متر طول داشتند،,False,164526,44216
3227,3274,3699,و شبیه کشتی‌هایی که مبارزات مشهوری داشتند ساخته می‌شدند.,False,167641,44216
3228,3275,3954,در طول یک نبرد، ده‌ها فروند از این کشتی‌ها در میدان مسابقه شناور می‌شدند،,False,171340,44216
3229,3276,4970,و با گلادیاتورهایی که ملبس به دوجبهه مخالف پیکار جهت بازسازی نبرد بودند، ناوبری می‌شد,False,175294,44216
3230,3277,1758,این جنگ‌جویان با کشتی دوئل می‌کردند؛,False,180264,44216
3231,3278,3985,برای حمله آنها را به عرشه کشتی می‌کشاندند، می‌جنگیدند، غرقشان می‌کردند،حریفشان را,False,182022,44216
3232,3279,2990,ناکارمی‌کردند تا زمانی که فقط یک جناح باقی می‌ماند.,False,186007,44216
3233,3280,4238,خوشبختانه نه این‌که همه نمایش‌های آبی چنین داستان وحشتناکی را بازگو بکند.,True,189947,44216
3234,3281,1299,در برخی از این سیلابها،,False,194405,44216
3235,3282,3986,یک صحنه غوطه‌ور در آب، به ارابه‌رانان اجازه می‌داد تا میان آب سر بخورند،,False,195704,44216
3236,3283,4880,گویی تریتون بودند، در حالی که ارابه‌اش را به سمت دریا هدایت‌می‌کرد آشوب به‌پا می‌کرد,False,199690,44216
3237,3284,4629,حیوانات بر روی آب راه می‌رفتند، زندانیانِ محکوم، دوباره افسانه‌ها را نمایش می‌دادند.,False,204570,44216
3238,3285,4968,و شب‌ها، شناگران برهنه، اجرایی هماهنگ با نور مشعل‌ها داشتند.,False,209199,44216
3239,3286,3782,اما دوران آبیِ کولوسئوم تا ابد ادامه پیدا نکرد.,True,214167,44216
3240,3287,4328,جنگهای دریایی به قدری محبوب شد که دریاچه‌ی مخصوص به خود در همان حوالی به آنها,False,218149,44216
3241,3288,3617,از سوی امپراطور دومیتیان در اوایل دهه ۹۰ میلادی داده شد.,False,222477,44216
3242,3289,2741,دریاچه بزرگ‌تر برای ناماکیا حتی بهتر هم بود،,False,226094,44216
3243,3290,3428,و کولوسئوم خیلی زود مجموعه‌ای از قفس‌ زیرزمینی جانوران,False,228835,44216
3244,3291,3913,و دریچه‌های بازشوی بیشتری را افزایش ‌داد، که مجالی برای غرقاب کردن بیشتر نمی‌داد.,False,232263,44216
3245,3292,1499,اما برای مدتی کوتاه،,False,236176,44216
3246,3293,3399,امپراطوران دوره فلاوی، دوران شکوفایی جنگ و آب را,False,237675,44216
3247,3294,2720,در نمایشی تماشایی از قدرت کنترل می‌کردند.,False,241074,44216
3322,3369,2682,اغلب مردم فکر می‌کنند,True,857,3694
3323,3370,3759,که قناوری‌های پیشرفته هرگز در آفریقا آغاز نمی‌شود.,False,5469,3694
3324,3371,3694,در عوض فکر می‌کنند که  بهترین راه پیشرفت این قاره,False,10149,3694
3325,3372,2552,فراهم کردن کمک‌ها و خدماتی است،,False,13887,3694
3326,3373,2640,که قاره به فراهم آوردن آن‌ها قادر نیست.,False,16483,3694
3327,3374,3319,پس زمانی که فناوری‌های پیشرفته مثل رباتیک,False,19864,3694
3328,3375,1323,و هوش مصنوعی را می‌بینیم،,False,23227,3694
3329,3376,2788,که در حال رشد سریع در  جهان توسعه یافته‌اند،,False,24594,3694
3330,3377,1538,همان افراد نگران این موضوع هستند,False,27426,3694
3331,3378,3096,که آفریقای دورمانده از فناوری، عقب بماند.,False,29008,3694
3332,3379,2810,این طرز فکر کاملاً غلط است.,False,33190,3694
3333,3380,3420,بعنوان کارآفرین رباتیک زمان زیادی را در آفریقا گذرانده‌ام.,False,37585,3694
3334,3381,4310,در سال ۲۰۱۴ ما زیپ لاین را تاسیس کردیم،,False,41433,3694
3335,3382,4085,شرکتی که از هواپیمای برقی خودکار استفاده می‌کند؛,False,45787,3694
3336,3383,3632,تا بنا به تقاضا به بیمارستانها و مراکز سلامت دارو برساند.,False,49916,3694
3337,3384,4151,سال پیش ما اولین سیستم تحویل خود کار دنیا را راه اندازی کردیم،,False,53592,3694
3338,3385,1672,که در سطح ملی کار می‌کرد.,False,57787,3694
3339,3386,1234,و حدس بزنید چه پیش آمد.,False,59928,3694
3340,3387,2374,ما این کار را نه در آمریکا،,False,61692,3694
3341,3388,1436,و نه در ژاپن،,False,64661,3694
3342,3389,1495,و نه در اروپا انجام دادیم.,False,66141,3694
3343,3390,3213,در حقیقت این رییس جمهور پاول کگامه,False,68035,3694
3344,3391,2772,و وزارت سلامت رواندا بودند که,False,71292,3694
3345,3392,3326,شرط بزرگی بر سر کارایی این فناوری بستند،,False,74108,3694
3346,3393,1660,و قراردادی تجاری را امضا کردند,False,77478,3694
3347,3394,3924,تا میزان زیادی خون را بر حسب تقاضا در کشور انتقال دهند.,False,79182,3694
3348,3396,1951,بله آن‌ها شایستهٔ تشویق هستند.,False,89395,3694
3349,3397,1766,خب، چرا خون مهم است.,False,92780,3694
3350,3398,3863,رواندا بین ۶۰ تا ۸۰ هزار واحد خونی در سال جمع آوری می‌کند.,False,94590,3694
3351,3399,1980,پس محصولی است که وقتی به آن نیاز دارید،,False,98497,3694
3352,3400,1603,به معنای واقعی به آن نیاز دارید.,False,100521,3694
3353,3401,2141,اما نگهداری خون نیز دشوار است؛,False,102668,3694
3354,3402,2644,چرا که دوام آن بسیار کم است،,False,104853,3694
3355,3403,2626,شرایط نگهداری متنوعی دارد،,False,107541,3694
3356,3404,2340,و پیش‌بینی میزان تقاضا برای,False,110211,3694
3357,3405,1902,انواع گروه‌های خونی پیش از اعلام,False,112595,3694
3358,3406,2240,نیاز بیمار بسیار سخت است.,False,114541,3694
3359,3407,2518,اما نکتهٔ جالب این است که با استفاده از این فناوری،,False,117477,3694
3360,3408,3512,رواندا توانسته میزان خون بیشتری را جمع آوری کرده و,False,120039,3694
3361,3409,2691,در زمان نیاز بیمار، در هر بیمارستان یا مرکز سلامتی,False,123595,3694
3362,3410,4224,در عرض ۲۰ تا ۳۰ دقیقه آن را فراهم کند.,False,126330,3694
3363,3411,1797,می‌خواهید بدانید کارکرد آن چگونه است.,False,131032,3694
3364,3412,1135, بله.,False,132873,3694
3365,3413,2899,بسیار خب، به نظر باور نکردید.  پس بهتر است خودتان ببینید.,False,134052,3694
3366,3414,1504,اینجا مرکز توزیع است،,False,136995,3694
3367,3415,3763,که ۲۰ کیلومتر دورتر از کیگالی واقع شده.,False,138543,3694
3368,3416,2928,۹ ماه پیش اینجا مزرعهٔ ذرت بود,False,142350,3694
3369,3417,1505,و ما با همراهی دولت رواندا,False,145322,3694
3370,3418,2694,در طول دو هفته این مرکز را ساختیم.,False,146871,3694
3371,3419,2336,پس زمانی که بیماری در وضعیت اورژانسی باشد،,False,149609,3694
3372,3420,3300,دکتر یا پرستاری از آن بیمارستان می‌تواند از طریق واتس اپ،,False,151989,3694
3373,3421,1621,به ما اعلام نیاز کند.,False,155333,3694
3374,3422,2745,و تیم ما سریعا وارد عمل می‌شود.,False,156998,3694
3375,3423,1658,ما خونی که از مرکز ملی انتقال خون,False,159787,3694
3376,3424,3171,دریافت کرده‌ایم را ازانبار‌های‌مان بیرون آورده,False,161489,3694
3377,3425,1818,و در سیستم بررسی می‌کنیم,False,164704,3694
3378,3426,3073,تا وزارت بهداشت بدا‌ند که خون به کجا منتقل می‌شود؛,False,166566,3694
3379,3427,2239,و بعد آن را در هواپیماهای  خودکاری به نام زیپ,False,169683,3694
3380,3428,2700,که با باتری کار می‌کند،,False,171966,3694
3381,3429,1291,بسته بندی می‌کنیم.,False,174710,3694
3382,3430,1995,و زمانی که زیپ آماده‌ رفتن است،,False,176045,3694
3383,3431,3187,سرعت آن را در عرض نیم ثانیه,False,178084,3694
3384,3432,1450,از ۰ به ۱۰۰ افزایش می‌دهیم.,False,181315,3694
3385,3434,2664,و از لحظهٔ رها شدنش از پرتاب کننده،,False,187902,3694
3386,3435,1356,کاملاً خودکار عمل می‌کند.,False,190610,3694
3387,3437,2359,این کنترل کنندهٔ هواییما است که درحال تماس با,False,194896,3694
3388,3438,1822,فرودگاه بین المللی کیگالی می‌باشد.,False,197299,3694
3389,3439,1933,و هنگامی که زیپ به بیمارستان می‌رسد،,False,199165,3694
3390,3440,2704,حدود سی پا ارتفاع کم کرده و بسته را پایین می‌اندازد.,False,201142,3694
